sales_sk,sales_id,customer_sk,product_sk,store_sk,salesperson_sk,campaign_sk,sales_date,total_amount
906745,SALES_0906745,43113,132,285,1795,33,2024-11-04T22:08:44,1291.83
345975,SALES_0345975,4757,172,423,399,39,2024-11-25T09:15:06,1723.07
845533,SALES_0845533,14512,57,495,614,26,2024-08-23T13:34:42,4834.59
552336,SALES_0552336,32398,180,114,1064,36,2024-11-20T19:35:34,3804.6
984988,SALES_0984988,40162,68,274,1659,49,2024-12-02T02:17:01,3936.41
22763,SALES_0022763,87862,2,76,13,33,2024-11-05T17:53:25,4734.25
376451,SALES_0376451,46735,179,58,831,37,2024-06-04T03:04:24,3718.9
406660,SALES_0406660,87808,80,183,1007,22,2024-07-26T05:04:54,4753.95
282514,SALES_0282514,80901,79,153,1716,26,2024-08-17T05:19:12,2144.9
36818,SALES_0036818,39865,66,265,437,6,2024-05-19T10:18:35,821.76
836846,SALES_0836846,41140,160,443,801,9,2024-06-09T19:58:28,3395.45
4402,SALES_0004402,83056,143,92,1061,27,2024-06-27T07:21:04,2234.24
761587,SALES_0761587,94231,202,49,1094,16,2024-07-07T13:33:00,4111.36
589628,SALES_0589628,14969,67,411,403,30,2024-10-27T01:02:23,3791.51
956266,SALES_0956266,62611,28,261,1244,29,2024-10-13T02:24:39,4096.41
608044,SALES_0608044,44160,114,34,1380,21,2024-08-26T10:14:09,937.92
555408,SALES_0555408,36972,29,491,1234,41,2024-11-06T10:53:33,1841.23
38194,SALES_0038194,43819,81,199,1790,20,2024-09-30T21:52:40,3537.77
125915,SALES_0125915,31905,101,110,679,3,2024-02-12T05:21:55,869.12
514075,SALES_0514075,79924,54,323,1845,4,2024-01-25T05:49:27,1217.22
549843,SALES_0549843,20211,23,21,1112,31,2024-11-02T00:20:14,1008.93
605281,SALES_0605281,14189,158,389,1565,37,2024-06-11T13:59:38,1226.93
243922,SALES_0243922,18612,173,436,763,7,2024-01-30T11:42:59,2189.3
976873,SALES_0976873,91719,2,77,1488,22,2024-04-19T12:07:15,4744.09
805532,SALES_0805532,32986,50,224,563,38,2024-09-09T14:38:52,2921.76
994679,SALES_0994679,79612,193,156,1503,25,2024-07-19T13:58:26,3220.12
366158,SALES_0366158,49976,44,428,1946,50,2024-12-05T12:47:17,2445.72
323296,SALES_0323296,38004,51,381,1944,48,2024-08-29T06:09:03,2085.46
308245,SALES_0308245,61591,138,112,531,47,2024-09-17T16:04:12,3878.7
872979,SALES_0872979,42509,152,37,890,26,2024-10-16T03:56:05,1159.64
90966,SALES_0090966,18318,165,197,1670,7,2024-03-09T13:10:30,3601.57
215695,SALES_0215695,57879,105,493,745,21,2024-09-30T18:47:23,658.23
572508,SALES_0572508,24003,114,415,1715,38,2024-10-03T19:01:59,2652.93
676348,SALES_0676348,49390,33,6,198,41,2024-10-01T19:26:04,1338.73
481628,SALES_0481628,54513,2,118,1441,6,2024-04-21T03:36:28,3078.35
671377,SALES_0671377,66017,1,147,1205,25,2024-08-23T06:06:23,4762.04
920676,SALES_0920676,29955,132,283,783,41,2024-11-14T04:16:02,3224.73
326531,SALES_0326531,96820,188,191,1392,12,2024-07-17T23:38:05,3727.96
323459,SALES_0323459,50220,93,374,948,35,2024-10-12T16:42:25,2715.55
386748,SALES_0386748,62560,52,229,1278,28,2024-04-28T17:00:16,1230.93
930224,SALES_0930224,27831,179,182,1981,19,2024-09-02T14:32:35,4577.0
97219,SALES_0097219,86313,126,73,1108,8,2024-03-15T13:05:35,940.35
789608,SALES_0789608,61215,88,307,60,12,2024-04-09T16:09:39,2185.52
936940,SALES_0936940,16884,203,346,1977,19,2024-09-17T03:12:11,1530.88
720708,SALES_0720708,67620,208,192,457,27,2024-09-30T05:57:34,2624.07
781438,SALES_0781438,85537,7,443,1709,5,2024-04-25T15:33:41,2451.85
165934,SALES_0165934,46987,99,237,1830,30,2024-10-20T06:44:09,2000.1
111831,SALES_0111831,96333,171,180,171,26,2024-09-13T04:31:11,1400.57
485854,SALES_0485854,60297,203,397,1134,24,2024-06-29T09:30:09,3410.96
889568,SALES_0889568,14771,114,129,262,44,2024-07-06T08:05:20,4426.77
369363,SALES_0369363,66215,179,140,1080,46,2024-11-30T00:36:04,922.59
502759,SALES_0502759,7036,85,220,760,21,2024-08-18T20:13:14,1005.61
978433,SALES_0978433,92775,132,406,937,25,2024-08-13T07:00:19,1884.12
583696,SALES_0583696,97880,191,274,1919,28,2024-05-10T12:42:26,3004.28
305616,SALES_0305616,47914,9,289,1210,14,2024-07-22T14:47:19,2948.09
758886,SALES_0758886,24351,126,426,1040,27,2024-10-03T16:20:26,3279.79
985327,SALES_0985327,24994,67,42,1688,41,2024-09-13T22:31:44,4631.27
799824,SALES_0799824,44014,138,21,441,6,2024-05-24T13:58:59,3174.78
158947,SALES_0158947,22943,126,390,74,20,2024-09-28T15:58:18,2440.28
986477,SALES_0986477,58753,170,285,113,27,2024-08-19T02:31:39,1652.93
17859,SALES_0017859,76213,89,455,691,40,2024-11-28T05:38:07,2772.84
715507,SALES_0715507,11710,156,208,393,11,2024-01-22T06:10:30,2807.15
268301,SALES_0268301,92996,148,168,1900,43,2024-08-01T11:16:38,793.37
599734,SALES_0599734,25343,115,60,677,9,2024-06-05T21:16:08,3412.71
355239,SALES_0355239,59317,200,165,1711,8,2024-02-21T07:26:58,4161.8
113058,SALES_0113058,1099,193,317,400,45,2024-10-10T06:11:52,621.78
4515,SALES_0004515,36926,164,39,511,16,2024-06-22T03:24:42,4629.09
351168,SALES_0351168,66789,188,262,531,37,2024-11-15T17:35:14,1345.06
776573,SALES_0776573,34769,31,433,977,38,2024-11-12T23:48:58,3638.35
944689,SALES_0944689,45178,38,113,1854,43,2024-06-18T21:13:59,1465.81
351082,SALES_0351082,24646,30,233,1375,4,2024-04-01T10:23:11,743.28
371703,SALES_0371703,53586,83,57,540,46,2024-09-25T15:09:23,4990.98
92412,SALES_0092412,79430,124,216,1150,39,2024-11-27T02:30:09,2798.57
361337,SALES_0361337,53439,210,321,1088,19,2024-09-02T17:10:39,1131.37
347744,SALES_0347744,7449,29,227,1517,26,2024-07-11T21:34:12,3997.4
723429,SALES_0723429,10319,196,288,1734,39,2024-11-23T15:20:55,2051.66
128114,SALES_0128114,5204,165,48,1235,42,2024-11-15T19:21:13,689.9
850255,SALES_0850255,79450,194,94,1539,2,2024-02-14T13:33:26,2593.29
746373,SALES_0746373,23178,10,8,504,2,2024-02-18T17:13:56,829.72
320435,SALES_0320435,1717,31,41,678,3,2024-03-24T15:38:46,2696.43
833326,SALES_0833326,74738,144,475,258,31,2024-10-25T16:48:30,1429.02
288750,SALES_0288750,16275,14,301,1304,40,2024-11-18T07:47:17,4457.57
795730,SALES_0795730,81783,23,193,1028,1,2024-02-10T06:22:11,4783.23
526525,SALES_0526525,50363,142,352,854,38,2024-11-01T11:14:30,2634.25
178176,SALES_0178176,39326,164,330,603,13,2024-02-16T12:49:51,2058.01
244330,SALES_0244330,50100,139,325,598,19,2024-09-03T03:14:31,2269.68
345000,SALES_0345000,6177,177,410,597,31,2024-10-12T18:29:03,4655.26
292123,SALES_0292123,44654,104,239,868,3,2024-02-16T05:59:51,2788.87
983523,SALES_0983523,40362,69,452,486,17,2024-07-19T09:26:34,4318.93
375168,SALES_0375168,24145,197,92,507,46,2024-10-09T09:19:30,2796.79
975595,SALES_0975595,20798,92,259,275,45,2024-06-14T18:28:58,1858.85
989176,SALES_0989176,53622,85,99,760,22,2024-09-19T22:27:02,3078.54
740784,SALES_0740784,65868,25,373,1198,8,2024-04-06T03:58:38,3654.94
483727,SALES_0483727,31904,76,115,1022,2,2024-02-23T23:53:53,3709.47
303991,SALES_0303991,59066,187,107,1671,15,2024-08-07T22:47:53,1181.58
875470,SALES_0875470,70150,127,203,391,38,2024-09-16T16:27:03,1665.23
69857,SALES_0069857,79885,37,395,1881,20,2024-09-25T15:40:32,3761.57
540916,SALES_0540916,86449,149,347,1276,42,2024-09-08T10:25:52,1351.23
563568,SALES_0563568,17289,161,121,1872,28,2024-06-09T23:21:30,3555.58
733030,SALES_0733030,71772,190,368,1697,12,2024-03-30T21:03:22,1555.56
741906,SALES_0741906,84046,43,17,794,2,2024-02-03T03:20:14,1379.62
359139,SALES_0359139,87400,20,256,877,7,2024-03-23T13:52:31,1581.92
880434,SALES_0880434,38981,96,440,538,31,2024-10-30T01:07:37,2100.2
858806,SALES_0858806,25678,131,438,517,39,2024-11-15T12:22:37,1382.61
251328,SALES_0251328,66814,117,492,1301,37,2024-07-15T01:48:56,3461.75
142704,SALES_0142704,25805,53,469,832,41,2024-11-12T15:57:00,1981.26
424770,SALES_0424770,41674,172,264,440,21,2024-08-18T11:24:35,3974.39
500773,SALES_0500773,84477,99,446,599,22,2024-09-15T15:19:03,3646.06
818983,SALES_0818983,36847,12,314,1467,48,2024-09-14T04:51:41,3369.45
815681,SALES_0815681,63062,13,130,865,10,2024-06-23T04:05:22,4586.95
497312,SALES_0497312,3433,135,360,363,50,2024-12-04T14:53:39,2958.1
385577,SALES_0385577,69558,16,255,552,40,2024-11-30T16:00:19,597.06
816868,SALES_0816868,77927,191,86,501,15,2024-06-02T04:15:16,2855.19
960958,SALES_0960958,100000,118,377,881,32,2024-10-28T14:00:46,1818.91
812771,SALES_0812771,54081,130,309,995,16,2024-05-11T22:32:15,3117.81
339330,SALES_0339330,80837,115,222,651,14,2024-08-11T10:21:55,949.24
294476,SALES_0294476,54329,135,38,1577,22,2024-09-26T14:48:32,3599.34
954405,SALES_0954405,59993,130,437,807,3,2024-03-22T21:59:04,4118.27
492381,SALES_0492381,59910,54,84,1471,44,2024-08-31T06:58:01,1082.94
445046,SALES_0445046,95739,10,287,896,38,2024-10-13T02:00:55,2022.12
732829,SALES_0732829,70351,85,425,1529,39,2024-11-17T00:49:58,2373.85
771680,SALES_0771680,43869,130,18,811,11,2024-06-09T08:06:32,946.2
236346,SALES_0236346,78818,57,470,775,25,2024-08-26T09:03:34,2279.44
857060,SALES_0857060,58968,129,251,833,28,2024-10-02T13:07:32,974.15
241583,SALES_0241583,34367,93,495,1635,20,2024-09-29T21:48:17,4779.15
511794,SALES_0511794,83534,6,58,1884,40,2024-11-23T19:54:20,4640.11
587282,SALES_0587282,11844,2,13,522,9,2024-05-17T12:32:04,3269.16
490448,SALES_0490448,11329,28,16,701,10,2024-06-22T17:15:16,856.01
884712,SALES_0884712,7704,2,239,639,12,2024-05-14T20:12:05,2611.75
908744,SALES_0908744,23341,27,431,740,27,2024-08-17T06:54:45,1586.74
293124,SALES_0293124,14893,61,252,1307,5,2024-04-26T11:34:45,1098.44
417879,SALES_0417879,78471,97,198,1204,5,2024-05-18T23:59:33,4324.48
813095,SALES_0813095,16568,143,141,333,10,2024-07-09T04:39:13,2697.75
135843,SALES_0135843,97392,40,293,1066,24,2024-08-27T10:43:08,1194.1
963543,SALES_0963543,8267,111,306,1277,23,2024-08-17T23:03:49,3624.26
468158,SALES_0468158,38330,173,429,1781,15,2024-07-09T00:15:21,2022.18
553122,SALES_0553122,31613,175,172,300,24,2024-10-05T05:01:06,918.49
907883,SALES_0907883,12694,123,317,674,17,2024-08-24T02:02:01,2822.4
693772,SALES_0693772,30967,86,378,143,18,2024-06-23T23:34:04,2370.64
164523,SALES_0164523,20450,40,15,269,40,2024-11-18T09:36:10,3849.28
209644,SALES_0209644,15058,16,172,1729,24,2024-06-03T17:05:48,2163.28
389134,SALES_0389134,24599,177,207,398,1,2024-02-09T13:19:47,2634.08
143992,SALES_0143992,2657,66,247,600,12,2024-05-16T11:17:03,2755.38
21427,SALES_0021427,6958,101,285,1883,9,2024-05-30T02:52:21,3772.44
46100,SALES_0046100,79602,176,297,523,23,2024-08-17T16:14:07,3984.18
872672,SALES_0872672,27346,153,421,1242,49,2024-04-20T11:40:46,1573.69
362523,SALES_0362523,11685,71,155,446,26,2024-06-20T16:18:13,1237.65
359801,SALES_0359801,90345,144,297,1522,16,2024-06-05T18:14:02,585.55
438400,SALES_0438400,32761,167,7,1099,17,2024-08-28T14:22:47,4774.95
270310,SALES_0270310,38378,158,185,1038,42,2024-09-07T14:15:10,3355.42
72548,SALES_0072548,16069,175,131,1837,19,2024-08-30T22:10:43,3916.41
759636,SALES_0759636,37461,94,182,449,24,2024-10-02T04:17:06,1804.02
165032,SALES_0165032,6449,204,331,1606,26,2024-07-31T12:17:41,618.96
950296,SALES_0950296,67940,9,480,1058,27,2024-07-07T15:51:22,1018.18
86861,SALES_0086861,76455,11,93,1528,29,2024-10-13T05:46:50,4440.79
443940,SALES_0443940,65107,5,43,561,1,2024-02-07T12:07:58,2071.17
535663,SALES_0535663,61397,207,122,1302,29,2024-10-18T04:06:59,2365.97
950972,SALES_0950972,66648,184,126,1740,47,2024-10-11T23:07:00,4354.18
17171,SALES_0017171,11165,84,238,189,19,2024-09-22T16:40:45,3891.94
581278,SALES_0581278,40640,33,441,1177,29,2024-10-12T07:48:19,4360.74
705190,SALES_0705190,6792,172,432,755,7,2024-02-10T09:41:47,3164.07
144827,SALES_0144827,17306,126,96,621,50,2024-12-22T22:22:43,2808.56
517370,SALES_0517370,63697,47,220,54,47,2024-10-06T22:49:00,2841.58
798716,SALES_0798716,97056,209,324,1499,9,2024-06-01T08:46:36,588.86
574075,SALES_0574075,11240,141,35,1016,36,2024-10-24T14:09:56,764.84
976470,SALES_0976470,4553,87,372,1450,36,2024-11-13T03:03:29,725.18
51225,SALES_0051225,64252,201,308,126,39,2024-11-17T20:09:42,2311.25
61744,SALES_0061744,14419,194,350,256,35,2024-11-10T17:13:12,3234.78
634313,SALES_0634313,3033,41,362,1333,30,2024-10-30T18:06:19,4626.52
738047,SALES_0738047,37597,186,177,797,5,2024-05-04T13:55:06,1598.06
97369,SALES_0097369,57167,44,305,924,20,2024-09-28T17:46:01,986.09
448259,SALES_0448259,50983,195,393,1802,45,2024-11-02T13:00:35,953.71
205680,SALES_0205680,57455,49,443,1932,5,2024-05-09T07:48:00,1794.32
94114,SALES_0094114,54836,206,294,294,2,2024-02-23T14:18:18,1344.56
468718,SALES_0468718,92019,32,86,1228,44,2024-08-20T02:44:13,4314.35
18302,SALES_0018302,51023,116,382,451,41,2024-11-20T04:47:32,4158.77
117229,SALES_0117229,95799,6,150,522,27,2024-07-02T23:18:03,1671.25
29639,SALES_0029639,12224,126,132,928,39,2024-11-20T23:28:26,2009.11
230702,SALES_0230702,18613,175,5,901,40,2024-11-15T13:23:05,3654.58
957366,SALES_0957366,43536,127,448,226,33,2024-11-06T21:12:58,4633.89
371537,SALES_0371537,39477,47,59,380,10,2024-07-09T11:02:36,1662.65
454036,SALES_0454036,88151,142,71,833,34,2024-10-02T12:32:08,1999.81
590246,SALES_0590246,76807,85,276,709,47,2024-09-01T16:07:19,4719.16
941350,SALES_0941350,96062,208,380,355,46,2024-09-24T03:15:24,893.42
541352,SALES_0541352,71459,83,442,615,4,2024-02-07T20:39:30,4156.73
988299,SALES_0988299,61532,138,135,765,47,2024-10-17T18:20:20,2431.44
716849,SALES_0716849,91167,41,480,1522,32,2024-10-15T03:40:21,3216.09
98061,SALES_0098061,59039,59,238,1045,33,2024-11-10T07:10:32,4535.36
492686,SALES_0492686,34754,201,37,50,34,2024-09-08T08:32:45,2441.8
4486,SALES_0004486,73276,41,328,785,9,2024-05-29T22:19:55,637.7
123111,SALES_0123111,61579,103,206,624,9,2024-05-16T12:36:01,1638.55
498481,SALES_0498481,24827,181,186,1425,9,2024-05-17T03:46:04,2596.36
366249,SALES_0366249,91103,151,394,1123,32,2024-10-17T01:46:50,3873.93
454629,SALES_0454629,67895,96,64,758,16,2024-08-11T18:54:22,4099.93
813578,SALES_0813578,49909,74,487,1943,22,2024-04-02T06:57:03,4068.47
93141,SALES_0093141,24283,125,154,1538,30,2024-10-20T14:46:35,1793.25
155400,SALES_0155400,83277,158,409,1473,40,2024-11-19T06:41:59,4193.92
124795,SALES_0124795,73203,69,359,1000,45,2024-12-01T12:34:28,2200.0
882916,SALES_0882916,21086,74,174,14,8,2024-06-11T11:24:20,2060.12
356224,SALES_0356224,2674,157,327,668,13,2024-06-11T06:06:55,2439.89
538866,SALES_0538866,5689,191,206,109,26,2024-08-03T18:03:05,4453.39
505958,SALES_0505958,87825,23,293,983,46,2024-07-26T07:40:14,1204.78
255183,SALES_0255183,90018,70,47,600,44,2024-12-04T12:31:24,574.71
721624,SALES_0721624,72752,111,372,238,40,2024-11-13T09:22:03,3406.31
844253,SALES_0844253,19396,12,51,132,29,2024-10-19T14:33:50,1537.33
593020,SALES_0593020,21029,156,110,1522,39,2024-11-18T18:24:15,3002.57
395918,SALES_0395918,34574,73,14,1145,19,2024-08-23T22:06:19,1867.42
694064,SALES_0694064,87794,98,78,795,15,2024-08-13T12:51:12,1226.32
596333,SALES_0596333,92292,20,160,773,31,2024-10-12T17:09:18,2121.17
731423,SALES_0731423,14295,64,478,1552,12,2024-04-15T13:14:37,2777.43
281760,SALES_0281760,63846,60,473,797,16,2024-08-16T17:40:44,2682.44
549331,SALES_0549331,48549,185,447,1796,42,2024-11-08T05:24:36,672.66
832615,SALES_0832615,89928,5,203,1288,45,2024-05-26T18:38:59,1159.89
935810,SALES_0935810,82867,109,355,1308,47,2024-10-01T02:29:18,3278.46
622204,SALES_0622204,9151,14,199,878,41,2024-11-17T12:03:49,855.37
395450,SALES_0395450,30571,142,463,846,34,2024-09-04T02:55:18,2994.76
598972,SALES_0598972,82045,93,369,247,46,2024-08-19T13:51:27,958.31
22730,SALES_0022730,15142,109,387,1974,50,2024-12-22T07:57:04,3337.36
526744,SALES_0526744,8399,108,273,527,49,2024-04-10T03:31:21,4513.3
670841,SALES_0670841,64349,10,91,930,44,2024-12-03T04:32:33,1435.55
301196,SALES_0301196,22521,109,416,1473,14,2024-07-14T10:27:39,4167.56
439761,SALES_0439761,64389,210,172,566,47,2024-10-31T23:25:21,1755.09
142602,SALES_0142602,65975,164,475,1492,7,2024-05-14T08:05:43,2655.59
971104,SALES_0971104,67185,57,495,1586,10,2024-07-07T02:25:15,4490.86
354519,SALES_0354519,26287,13,426,1504,37,2024-08-09T20:39:53,1752.87
621048,SALES_0621048,60556,9,459,1425,30,2024-09-23T10:57:31,3502.56
657271,SALES_0657271,28626,26,228,1163,44,2024-08-31T22:54:48,3767.19
286857,SALES_0286857,42111,75,375,122,22,2024-08-18T02:52:29,1249.2
537409,SALES_0537409,15899,153,434,1005,8,2024-02-17T21:16:54,2267.59
778605,SALES_0778605,76264,167,71,1131,43,2024-04-20T02:20:40,1587.99
908705,SALES_0908705,95199,127,68,1805,17,2024-08-02T06:10:15,1938.45
737193,SALES_0737193,78929,146,388,1486,12,2024-05-26T21:57:54,1733.5
244436,SALES_0244436,42404,187,98,795,32,2024-11-05T15:39:58,2958.69
371427,SALES_0371427,21805,122,84,430,34,2024-09-20T04:01:34,4656.73
681295,SALES_0681295,921,60,303,1060,12,2024-05-05T21:50:42,3427.95
376462,SALES_0376462,83471,160,90,220,15,2024-07-13T06:13:12,4105.51
858801,SALES_0858801,92656,197,382,1698,11,2024-04-28T09:49:05,4623.58
98590,SALES_0098590,747,27,156,324,32,2024-10-28T03:31:06,1348.26
717640,SALES_0717640,90316,63,326,544,18,2024-09-07T05:16:16,2325.18
840832,SALES_0840832,37872,205,244,1198,3,2024-02-09T07:08:31,3746.58
919310,SALES_0919310,20199,153,436,902,30,2024-08-26T22:38:20,4805.0
233673,SALES_0233673,26911,128,359,116,9,2024-05-17T21:58:12,2107.38
560089,SALES_0560089,91304,29,377,1044,7,2024-05-26T02:36:05,4378.06
83294,SALES_0083294,9984,138,307,67,39,2024-11-23T02:33:27,1810.37
267771,SALES_0267771,70736,186,477,1144,43,2024-09-25T19:01:28,1981.25
794601,SALES_0794601,99755,141,298,273,30,2024-10-21T11:23:27,4574.0
518730,SALES_0518730,77456,37,448,893,47,2024-10-03T11:42:22,1714.24
12105,SALES_0012105,41381,71,383,1708,41,2024-09-19T08:51:11,1275.08
520897,SALES_0520897,74983,141,91,1638,15,2024-07-17T15:26:21,514.18
393271,SALES_0393271,43532,45,390,1416,10,2024-06-25T04:12:56,4227.71
393572,SALES_0393572,47685,95,482,155,42,2024-11-18T11:16:48,3308.99
681358,SALES_0681358,70117,204,142,1506,7,2024-06-07T07:04:06,1868.48
168665,SALES_0168665,75979,15,484,864,11,2024-03-28T06:22:18,1077.63
329104,SALES_0329104,13647,120,191,820,30,2024-08-29T13:07:13,1777.97
784132,SALES_0784132,57664,174,418,1201,13,2024-02-13T08:11:55,4443.73
319456,SALES_0319456,41873,152,461,1637,44,2024-07-21T13:43:53,1570.1
538156,SALES_0538156,20135,51,186,1514,28,2024-05-13T11:59:10,1550.77
283973,SALES_0283973,25583,114,184,1697,27,2024-08-25T23:04:02,2032.08
549932,SALES_0549932,96988,50,442,914,23,2024-07-23T01:30:09,1898.19
143907,SALES_0143907,14156,55,151,111,1,2024-02-09T07:03:42,881.76
904036,SALES_0904036,84221,101,466,923,23,2024-08-23T12:52:51,4797.95
493804,SALES_0493804,19261,7,232,1108,29,2024-10-18T00:12:08,1989.66
438214,SALES_0438214,91809,81,210,280,15,2024-06-28T21:08:23,3067.32
510777,SALES_0510777,10065,118,167,1518,26,2024-10-06T15:54:16,681.24
447977,SALES_0447977,8945,191,281,251,14,2024-07-22T00:53:02,4924.66
806867,SALES_0806867,37261,43,159,272,30,2024-10-11T13:55:29,2956.03
622222,SALES_0622222,44965,140,34,468,7,2024-04-17T02:49:44,1479.58
685295,SALES_0685295,9607,147,237,268,9,2024-05-22T10:29:58,1676.99
643405,SALES_0643405,76539,114,93,1508,50,2024-10-12T00:17:45,3950.52
695494,SALES_0695494,64592,198,452,444,32,2024-11-03T18:25:13,3552.46
499703,SALES_0499703,2052,70,288,649,50,2024-12-23T10:37:40,4036.98
52709,SALES_0052709,51377,58,375,1769,33,2024-11-09T18:05:11,1293.36
264089,SALES_0264089,85437,103,165,583,29,2024-10-23T20:18:30,4402.63
360300,SALES_0360300,85610,100,18,1070,13,2024-07-25T10:06:26,4079.9
299049,SALES_0299049,72704,99,436,1095,5,2024-05-09T12:54:51,2027.69
395257,SALES_0395257,3134,210,145,621,32,2024-11-06T08:41:33,831.91
502207,SALES_0502207,77352,162,315,1242,2,2024-02-18T04:42:25,1345.88
614417,SALES_0614417,71168,72,19,1776,7,2024-06-11T07:04:23,3702.17
563830,SALES_0563830,15781,200,443,1199,37,2024-06-10T18:28:11,716.33
489640,SALES_0489640,6888,80,245,251,24,2024-06-06T19:26:04,1654.42
20090,SALES_0020090,47128,40,71,601,7,2024-02-17T13:56:54,4127.72
172816,SALES_0172816,14639,28,229,1860,6,2024-04-29T21:19:02,4203.33
320418,SALES_0320418,76717,6,276,1352,48,2024-09-17T11:03:05,1673.35
515609,SALES_0515609,12104,16,347,247,4,2024-03-14T02:15:55,1844.03
421962,SALES_0421962,2292,127,106,1287,37,2024-11-17T20:31:54,3165.6
701501,SALES_0701501,52296,24,117,999,17,2024-08-04T01:47:57,4223.16
31235,SALES_0031235,66288,13,244,1736,29,2024-10-21T12:52:09,1129.8
70420,SALES_0070420,79325,138,167,1637,9,2024-06-06T06:00:43,4851.49
41521,SALES_0041521,64069,143,424,352,11,2024-04-17T01:24:37,727.67
810153,SALES_0810153,27800,91,117,1356,15,2024-06-01T03:28:17,2664.93
173402,SALES_0173402,18752,60,50,1930,10,2024-06-30T19:18:12,3528.71
488102,SALES_0488102,64038,97,84,1578,10,2024-06-23T11:21:25,3717.24
859961,SALES_0859961,5507,11,293,798,22,2024-08-31T15:03:15,2235.29
53016,SALES_0053016,55326,71,299,817,48,2024-05-29T03:29:42,3914.7
846106,SALES_0846106,49613,136,274,921,5,2024-04-26T13:19:37,1293.8
391070,SALES_0391070,60769,143,8,1424,23,2024-06-29T15:07:00,2017.22
68497,SALES_0068497,74891,143,327,1625,41,2024-09-15T19:16:29,1314.02
322953,SALES_0322953,85664,25,407,170,19,2024-09-21T00:47:36,3618.05
726694,SALES_0726694,72239,36,229,174,25,2024-07-23T14:48:30,2417.42
481961,SALES_0481961,24680,103,448,833,22,2024-05-20T14:45:23,4005.36
222205,SALES_0222205,99813,11,268,200,8,2024-03-19T19:07:25,2318.55
978232,SALES_0978232,66074,198,406,147,24,2024-10-06T14:48:20,2276.94
993426,SALES_0993426,66199,193,171,473,6,2024-05-11T17:19:18,2668.23
410041,SALES_0410041,33824,172,461,772,5,2024-04-14T13:27:50,3023.76
517807,SALES_0517807,44952,183,374,1527,12,2024-07-17T02:23:35,3693.03
258506,SALES_0258506,10247,38,290,1899,37,2024-11-14T18:57:01,2689.59
60824,SALES_0060824,4869,133,27,460,26,2024-09-14T11:09:28,2507.39
482585,SALES_0482585,18818,32,178,1643,44,2024-10-12T04:03:04,1304.32
482331,SALES_0482331,24943,158,436,1778,44,2024-10-19T05:39:32,2101.73
914544,SALES_0914544,70780,12,425,1478,1,2024-02-07T19:10:59,3021.43
506600,SALES_0506600,92851,196,111,1754,29,2024-10-10T02:00:55,3440.94
825515,SALES_0825515,40627,196,10,779,19,2024-09-23T12:42:59,1058.1
299055,SALES_0299055,35615,42,372,1509,12,2024-02-26T06:32:10,4233.6
3385,SALES_0003385,27232,200,58,50,41,2024-11-24T02:36:22,1891.65
264230,SALES_0264230,5451,107,79,734,16,2024-05-02T01:58:24,2132.54
516635,SALES_0516635,42136,51,159,877,33,2024-11-04T02:16:15,3013.04
736060,SALES_0736060,96414,36,318,1476,33,2024-11-10T17:36:29,4271.4
421704,SALES_0421704,48207,191,478,399,22,2024-07-13T08:09:06,1794.42
436528,SALES_0436528,930,179,306,1846,11,2024-05-29T21:35:11,3267.5
501161,SALES_0501161,71233,112,16,25,41,2024-11-01T18:15:53,1805.5
783396,SALES_0783396,11063,202,330,1645,12,2024-05-31T17:15:07,3314.4
373444,SALES_0373444,61431,93,329,1804,31,2024-09-27T00:07:53,1613.51
55034,SALES_0055034,91373,189,349,646,46,2024-10-19T10:29:42,4665.12
372557,SALES_0372557,51442,71,253,1886,49,2024-05-12T16:12:36,4231.86
498167,SALES_0498167,47752,5,325,233,5,2024-05-03T13:17:55,3455.23
736545,SALES_0736545,97145,159,425,1781,8,2024-05-27T01:27:49,4797.79
717466,SALES_0717466,99128,78,442,860,16,2024-07-31T14:59:32,1581.64
835880,SALES_0835880,67767,100,401,870,6,2024-05-14T20:57:14,2145.51
492983,SALES_0492983,43648,87,86,957,29,2024-10-25T20:47:02,1119.17
778379,SALES_0778379,83184,54,1,1031,20,2024-09-28T15:08:10,1033.87
101739,SALES_0101739,62121,122,389,1135,38,2024-09-28T22:00:11,2682.16
253878,SALES_0253878,18153,175,338,1023,19,2024-09-10T19:57:58,3639.29
759001,SALES_0759001,45453,43,74,100,39,2024-11-16T12:19:44,2721.57
77134,SALES_0077134,86135,207,444,324,18,2024-06-22T20:13:09,716.92
793446,SALES_0793446,13620,4,425,1801,33,2024-11-04T21:46:18,4123.65
883453,SALES_0883453,3186,28,329,558,39,2024-11-16T21:13:36,891.79
687873,SALES_0687873,66048,110,348,506,25,2024-09-03T11:56:41,3621.29
839302,SALES_0839302,64785,172,335,58,39,2024-11-17T08:29:23,1401.94
273885,SALES_0273885,73036,21,3,1679,49,2024-08-10T09:40:09,2144.66
305002,SALES_0305002,27165,38,233,532,1,2024-02-09T03:41:41,4818.97
170774,SALES_0170774,93923,173,352,129,37,2024-04-07T04:54:33,2623.94
731667,SALES_0731667,16678,153,467,92,47,2024-11-24T10:45:41,4685.02
511507,SALES_0511507,89428,140,268,1654,45,2024-09-19T21:10:13,2235.93
545183,SALES_0545183,56837,45,390,326,48,2024-07-04T09:00:52,4713.84
827184,SALES_0827184,99594,176,27,302,50,2024-10-23T14:20:13,1732.39
